지역코드,date,build_year,dong,jibun,floor,use_area,total_deposit
11200,202010,2008,금호동2가,656,3,68.4,45000
11200,202010,1998,금호동2가,508-2,1,78.13,13000
11200,202010,1993,금호동3가,1187,-1,41.52,5500
11200,202010,2003,금호동3가,781-3,4,45.0,10000
11200,202010,2002,금호동3가,1344-39,2,53.11,16000
11200,202010,2002,금호동3가,1344-39,2,53.11,16000
11200,202010,1995,금호동3가,1265-41,2,47.76,16000
11200,202010,1995,금호동3가,1265-41,-1,47.76,15000
11200,202010,1997,금호동3가,15,5,48.4,16000
11200,202010,1986,금호동4가,1161,-1,24.92,8980
11200,202010,1986,금호동4가,1348,2,41.22,12707
11200,202010,1998,금호동4가,1380,3,45.69,17500
11200,202010,2013,옥수동,226-13,4,12.3,11000
11200,202010,2013,옥수동,226-13,5,12.54,15000
11200,202010,1987,옥수동,466,1,99.34,50000
11200,202010,2012,성수동1가,656-1106,5,15.17,15634
11200,202010,2006,성수동1가,331,3,84.57,19853
11200,202010,2018,성수동1가,13-163,8,16.38,19000
11200,202010,1992,성수동1가,656-1824,4,54.59,27000
11200,202010,1982,성수동1가,685-185,2,58.58,20000
11200,202010,2017,성수동1가,656-1080,2,28.425,27585
11200,202010,2003,성수동1가,656-771,2,50.86,25000
11200,202010,2007,성수동1가,14-67,5,47.04,22000
11200,202010,2006,성수동1가,410-8,2,19.14,7926
11200,202010,2007,성수동1가,668-114,4,77.16,60000
11200,202010,2003,성수동1가,16-46,5,92.71,45000
11200,202010,2004,성수동1가,668-44,3,51.16,26500
11200,202010,2003,성수동1가,656-1074,4,55.3,27000
11200,202010,1990,성수동1가,656-1805,2,36.54,18900
11200,202010,1993,성수동1가,98-2,2,24.99,11243
11200,202010,2018,성수동1가,13-163,5,16.38,18900
11200,202010,1991,성수동1가,463-11,1,35.0,15670
11200,202010,2013,성수동1가,656-28,3,39.28,28000
11200,202010,2003,성수동1가,685-314,4,38.16,12600
11200,202010,2007,성수동1가,86-1,5,72.14,17000
11200,202010,2017,성수동1가,656-1080,4,28.425,26414
11200,202010,1990,성수동1가,656-944,3,52.06,28414
11200,202010,2016,성수동2가,299-178,4,28.16,25951
11200,202010,2020,성수동2가,289-162,6,29.94,29000
11200,202010,2016,성수동2가,299-178,3,28.63,22000
11200,202010,1983,성수동2가,590-1,1,49.68,25000
11200,202010,2016,성수동2가,289-203,3,22.84,21500
11200,202010,2012,성수동2가,315-44,3,13.147,10902
11200,202010,2017,성수동2가,299-167,5,29.1375,27585
11200,202010,2012,성수동2가,321-58,3,29.57,20097
11200,202010,1978,성수동2가,336-2,3,43.97,9450
11200,202010,2012,성수동2가,301-86,3,18.02,14756
11200,202010,2016,성수동2가,299-29,6,29.975,23500
11200,202010,1985,성수동2가,269-236,3,51.3,18560
11200,202010,2000,성수동2가,416-4,1,57.16,22024
11200,202010,2016,성수동2가,299-178,5,28.16,26700
11200,202010,2018,성수동2가,269-105,4,51.94,30000
11200,202010,2016,성수동2가,289-198,4,27.21,23000
11200,202010,2016,송정동,73-547,4,33.01,25000
11200,202010,2016,송정동,73-783,6,47.82,39000
11200,202010,2015,송정동,66-51,3,31.4,23487
11200,202010,2018,송정동,67-25,5,29.05,23500
11200,202010,2018,송정동,67-25,3,29.05,24000
11200,202010,2018,송정동,67-25,4,17.48,11500
11200,202010,2003,용답동,71-6,2,56.2,25487
11200,202011,2003,하왕십리동,994-13,1,52.92,33000
11200,202011,2012,홍익동,302-3,2,15.07,10743
11200,202011,2012,홍익동,302-3,4,15.43,15634
11200,202011,2012,홍익동,364,2,13.88,14707
11200,202011,1995,도선동,315,4,123.64,50000
11200,202011,2012,도선동,314,4,14.83,17926
11200,202011,2012,도선동,314,3,14.5,13200
11200,202011,2013,마장동,800-1,4,23.45,17597
11200,202011,2007,마장동,388-43,4,63.01,11500
11200,202011,2019,마장동,815-8,3,24.36,25000
11200,202011,2007,마장동,388-43,2,17.07,15000
11200,202011,2016,마장동,566-31,3,29.07,22000
11200,202011,2014,마장동,564-11,5,54.53,31000
11200,202011,2013,마장동,797-19,4,14.83,18560
11200,202011,2013,마장동,399-57,2,12.33,13243
11200,202011,1991,사근동,309-108,1,29.8,24414
11200,202011,1981,사근동,291-32,1,47.9,19000
11200,202011,2006,사근동,213-20,5,19.62,5500
11200,202011,2003,행당동,1-32,3,44.76,20987
11200,202011,1987,행당동,4-12,1,43.05,20000
11200,202011,1989,행당동,134-8,2,24.24,10743
11200,202011,2013,행당동,168-7,5,16.22,18560
11200,202011,2005,행당동,1-24,3,79.51,13000
11200,202011,2002,행당동,297-7,3,36.56,25000
11200,202011,2003,행당동,4-34,4,16.69,9000
11200,202011,2002,행당동,1-38,2,22.21,17634
11200,202011,2011,행당동,317-132,2,73.79,30450
11200,202011,1998,행당동,313-44,1,54.18,26700
11200,202011,2006,행당동,305-23,1,73.4,2500
11200,202011,2021,행당동,138-51,4,29.98,20000
11200,202011,2018,행당동,286-25,9,14.058,18500
11200,202011,2012,응봉동,228-55,2,74.98,25000
11200,202011,2003,응봉동,193-119,5,51.01,20000
11200,202011,1994,응봉동,193-12,3,70.2,25000
11200,202011,2002,응봉동,264-93,4,57.52,15750
11200,202011,1994,응봉동,265-53,-1,51.24,11926
11200,202011,1992,금호동1가,132-23,-1,59.55,12743
11200,202011,1999,금호동1가,41,4,40.07,12780
11200,202011,1999,금호동1가,41,4,40.07,12780
11200,202011,1996,금호동1가,159,3,32.04,16926
11200,202011,1993,금호동1가,53,3,59.4,20000
11200,202011,1997,금호동1가,5,3,44.04,15750
11200,202011,1991,금호동2가,501-68,3,40.15,13000
11200,202011,1993,금호동3가,127,2,44.84,15000
11200,202011,2005,금호동3가,937,3,45.95,19000
11200,202011,2012,금호동3가,9,2,21.1,9000
11200,202011,2006,금호동3가,192-1,2,61.29,29000
11200,202011,1995,금호동3가,616,1,31.76,6000
11200,202011,1995,금호동3가,616,-1,20.25,6000
11200,202011,1992,금호동3가,1265-10,1,30.51,15000
11200,202011,1997,금호동3가,814,3,26.31,10743
11200,202011,1995,금호동3가,616,2,42.36,13000
11200,202011,1996,금호동3가,981,1,51.41,15750
11200,202011,2019,금호동3가,131-1,1,26.4,15000
11200,202011,1991,금호동3가,176-1,1,32.64,13000
11200,202011,2013,옥수동,226-13,1,13.97,6500
11200,202011,1997,옥수동,517-11,5,39.02,21487
11200,202011,2008,옥수동,227-6,3,60.0,46902
11200,202011,2008,옥수동,227-6,3,60.0,33731
11200,202011,1992,옥수동,297,3,59.04,29400
11200,202011,1991,성수동1가,236-1,1,42.57,15000
11200,202011,1993,성수동1가,131,1,48.51,16800
11200,202011,2001,성수동1가,685-251,4,33.97,18000
11200,202011,2006,성수동1가,168,4,52.64,21000
11200,202011,2007,성수동1가,318,3,82.4,27300
11200,202011,2017,성수동1가,656-1040,6,26.42,26250
11200,202011,2017,성수동1가,656-1040,6,28.44,21804
11200,202011,2012,성수동1가,656-700,5,16.52,12500
11200,202011,1990,성수동1가,656-1806,2,36.48,21000
11200,202011,1983,성수동1가,656-1576,1,40.29,12780
11200,202011,2012,성수동1가,656-1204,4,29.58,22073
11200,202011,2012,성수동1가,656-1204,4,29.58,22073
11200,202011,2016,성수동1가,656-572,5,29.99,27000
11200,202011,2003,성수동1가,16-43,5,74.76,37000
11200,202011,1978,성수동1가,685-260,2,81.22,30000
11200,202011,2011,성수동2가,299-51,4,24.62,16634
11200,202011,2000,성수동2가,416-4,-1,62.66,14500
11200,202011,1978,성수동2가,289-304,2,59.27,23500
11200,202011,1986,성수동2가,269-13,1,49.23,17634
11200,202011,2016,성수동2가,299-177,3,28.42,21000
11200,202011,2007,성수동2가,591-10,4,38.28,22024
11200,202011,2017,성수동2가,289-82,3,27.74,23000
11200,202011,2012,성수동2가,321-52,4,25.56,22317
11200,202011,2016,성수동2가,299-177,6,29.67,23000
11200,202011,2006,성수동2가,331-171,3,28.86,10000
11200,202011,2016,성수동2가,299-178,5,28.63,23000
11200,202011,2014,성수동2가,299-82,2,16.91,10000
11200,202011,2014,성수동2가,299-194,4,29.84,21024
11200,202011,2016,성수동2가,299-178,4,28.63,24000
11200,202011,2014,성수동2가,299-82,3,14.21,8900
11200,202011,2016,성수동2가,299-177,4,29.24,22500
11200,202011,2017,성수동2가,299-167,6,29.1375,23000
11200,202011,2016,성수동2가,289-167,4,16.93,13650
11200,202011,1986,성수동2가,269-9,2,51.57,13500
11200,202011,2004,성수동2가,19-20,4,71.55,21487
11200,202011,2012,성수동2가,321-64,3,18.15,12000
11200,202011,2018,송정동,67-25,5,28.64,25500
11200,202011,2018,송정동,67-25,3,17.48,11500
11200,202011,2013,송정동,72-113,3,34.32,15000
11200,202011,2018,송정동,67-25,4,29.05,24000
11200,202011,2018,송정동,67-25,2,17.48,11500
11200,202011,2018,송정동,67-25,5,17.48,11963
11200,202011,2018,송정동,66-213,4,28.97,20634
11200,202011,2013,송정동,72-113,3,29.28,13000
11200,202011,2013,송정동,72-113,3,34.5,22987
11200,202011,2015,용답동,226-13,4,33.46,6269
11200,202012,2003,하왕십리동,994-13,1,50.77,26250
11200,202012,2004,하왕십리동,890-390,2,69.24,38000
11200,202012,2015,홍익동,368,5,22.27,18560
11200,202012,2012,홍익동,302-3,4,15.07,15756
11200,202012,2012,홍익동,302-3,5,31.37,12439
11200,202012,2020,홍익동,144,6,21.91,35000
11200,202012,2018,홍익동,125-1,9,41.28,37800
11200,202012,2012,도선동,314,3,14.26,17170
11200,202012,2014,마장동,564-11,4,28.2,27300
11200,202012,2013,마장동,388-15,5,31.66,21634
11200,202012,2013,마장동,388-20,3,13.45,17634
11200,202012,2013,마장동,388-20,3,12.33,18097
11200,202012,2016,마장동,796-1,6,29.98,31000
11200,202012,2016,마장동,796-1,4,29.98,31804
11200,202012,2016,마장동,796-1,4,29.98,31804
11200,202012,2019,사근동,230-1,6,24.83,21000
11200,202012,2004,사근동,188-6,3,17.64,11780
11200,202012,2018,사근동,291-21,3,24.53,19950
11200,202012,2016,사근동,210-2,2,26.22,18560
11200,202012,1991,사근동,309-117,1,43.08,7000
11200,202012,1994,사근동,226-46,1,38.5,18500
11200,202012,2006,사근동,213-20,3,13.5,6000
11200,202012,2014,행당동,296-14,3,20.02,13000
11200,202012,2003,행당동,4-34,4,15.82,8963
11200,202012,2015,행당동,302-22,3,27.26,19000
11200,202012,2002,행당동,297-7,2,36.56,21000
11200,202012,2021,행당동,297-6,3,25.29,32000
11200,202012,2018,행당동,286-25,10,14.058,18439
11200,202012,2013,행당동,70-18,4,13.93,13000
11200,202012,2005,행당동,1-24,3,79.51,15243
11200,202012,2020,행당동,320-45,5,18.6,15000
11200,202012,2016,행당동,296-24,5,55.73,14024
11200,202012,2016,행당동,304,5,27.81,27560
11200,202012,2017,행당동,307-5,4,28.14,22500
11200,202012,2003,행당동,1-55,4,73.34,19560
11200,202012,2011,행당동,19-90,3,31.57,13500
11200,202012,2021,행당동,138-51,2,29.4,25000
11200,202012,2021,행당동,138-51,3,28.67,20000
11200,202012,2021,행당동,138-51,3,29.4,25000
11200,202012,1986,행당동,116-10,2,83.13,37000
11200,202012,2005,행당동,1-61,3,13.65,16707
11200,202012,2003,응봉동,193-200,3,78.46,35000
11200,202012,1994,응봉동,193-136,4,51.85,16000
11200,202012,2002,응봉동,264-86,2,57.98,17000
11200,202012,2012,응봉동,228-55,4,29.87,10000
11200,202012,1993,응봉동,265-110,1,54.29,14000
11200,202012,1994,응봉동,265-73,3,59.78,18000
11200,202012,1996,응봉동,265-309,1,26.02,6000
11200,202012,1999,금호동1가,1-156,3,41.1,9450
11200,202012,1994,금호동1가,162,3,59.86,18000
11200,202012,2005,금호동2가,506-2,3,49.3,16000
11200,202012,2004,금호동2가,500-2,1,57.67,27000
11200,202012,2004,금호동2가,500-2,1,57.67,30000
11200,202012,1995,금호동2가,421-28,1,63.1,21000
11200,202012,2002,금호동3가,508-1,2,60.68,1000
11200,202012,2006,금호동3가,203,3,52.17,25487
11200,202012,2019,금호동3가,562,2,29.82,18000
11200,202012,1999,금호동3가,786,2,32.64,6153
11200,202012,1997,금호동3가,863,3,48.6,17926
11200,202012,2008,금호동3가,1168-1,4,85.0,22000
11200,202012,1997,금호동3가,859,4,48.99,15000
11200,202012,2019,금호동3가,175-1,5,29.73,18000
11200,202012,2019,금호동3가,175-1,5,29.73,17850
11200,202012,2004,금호동3가,1265-63,3,38.31,12780
11200,202012,2019,금호동3가,175-1,4,29.73,22000
11200,202012,2018,금호동4가,1490,3,16.05,19146
11200,202012,1992,금호동4가,1269,3,50.76,14000
11200,202012,2004,성수동1가,46-1,2,48.63,21000
11200,202012,2007,성수동1가,318,2,82.4,27000
11200,202012,2006,성수동1가,301,3,54.83,13000
11200,202012,1978,성수동1가,685-260,2,81.22,31000
11200,202012,2003,성수동1가,33-6,3,75.6,48048
11200,202012,1980,성수동1가,656-1267,1,49.12,15750
11200,202012,2018,성수동1가,13-163,6,16.38,23829
11200,202012,1980,성수동1가,656-1267,1,48.53,20000
11200,202012,2012,성수동1가,656-700,4,16.81,11000
11200,202012,2006,성수동1가,331,5,35.89,15000
11200,202012,2017,성수동1가,656-314,3,29.34,25500
11200,202012,2013,성수동1가,656-1252,4,15.62,18560
11200,202012,2006,성수동1가,413-1,2,86.16,25268
11200,202012,1993,성수동1가,98-2,3,33.63,8902
11200,202012,2015,성수동1가,33-78,5,27.49,22050
11200,202012,2012,성수동1가,656-700,5,16.52,15634
11200,202012,2006,성수동1가,433,2,42.63,13000
11200,202012,2011,성수동1가,656-972,3,14.08,14170
11200,202012,1981,성수동1가,334-1,2,60.73,13000
11200,202012,2015,성수동1가,656-2002,4,29.29,25414
11200,202012,2018,성수동1가,13-163,7,16.38,18900
11200,202012,2017,성수동1가,656-314,5,29.34,25700
11200,202012,1989,성수동1가,656-322,3,58.23,39268
11200,202012,2001,성수동1가,685-251,3,25.67,12000
11200,202012,2019,성수동1가,685-296,6,28.37,26250
11200,202012,2018,성수동1가,13-163,5,16.38,1000
11200,202012,2018,성수동1가,13-163,5,19.73,21000
11200,202012,2015,성수동1가,656-2002,5,29.615,22570
11200,202012,2006,성수동1가,70-2,5,53.91,23926
11200,202012,2006,성수동1가,410-8,5,37.14,19560
11200,202012,2017,성수동2가,299-168,6,15.3317,19560
11200,202012,1982,성수동2가,269-28,2,49.92,43000
11200,202012,2016,성수동2가,299-177,3,29.67,23000
11200,202012,2016,성수동2가,299-175,4,29.97,25200
11200,202012,2016,성수동2가,299-29,3,29.8475,24150
11200,202012,1986,성수동2가,269-9,1,51.57,20000
11200,202012,1986,성수동2가,269-9,1,51.57,20000
11200,202012,2016,성수동2가,299-177,3,29.24,24000
11200,202012,1984,성수동2가,231-11,2,53.37,22000
11200,202012,2017,성수동2가,321-61,4,25.88,22292
11200,202012,2016,성수동2가,289-198,5,27.21,24150
11200,202012,2014,성수동2가,299-82,2,14.21,8900
11200,202012,1996,성수동2가,700-2,4,36.84,21417
11200,202012,2016,성수동2가,299-178,4,28.16,23000
11200,202012,1984,성수동2가,375,3,62.01,14700
11200,202012,2006,성수동2가,331-171,3,20.6,5292
11200,202012,1994,성수동2가,299-248,3,57.52,19000
11200,202012,1983,성수동2가,645-1,1,39.0,7000
11200,202012,2012,성수동2가,321-56,4,27.79,21487
11200,202012,1978,성수동2가,572-7,2,53.32,15000
11200,202012,2003,성수동2가,648-1,2,39.93,14700
11200,202012,2014,성수동2가,299-82,3,16.91,6975
11200,202012,2018,송정동,67-25,4,28.64,25000
11200,202012,2018,송정동,73-538,5,16.61,17000
11200,202012,2001,송정동,66-167,1,45.76,20024
11200,202012,2019,송정동,73-866,5,41.08,33000
11200,202012,2019,송정동,73-866,5,41.08,33000
11200,202012,2011,송정동,67-22,2,12.81,12707
11200,202012,2016,송정동,66-97,4,22.37,16800
11200,202012,2017,송정동,16-1,3,29.97,21000
11200,202012,2012,용답동,63-3,4,16.38,7000
11200,202012,2012,용답동,63-3,4,16.38,7000
11200,202101,2018,홍익동,125-1,8,29.54,32000
11200,202101,2014,홍익동,367,5,28.49,23625
11200,202101,2012,도선동,188,2,17.81,18500
11200,202101,2019,도선동,414,3,29.33,19000
11200,202101,2018,도선동,185-36,2,20.83,19000
11200,202101,2012,도선동,314,2,14.17,14000
11200,202101,2007,마장동,388-43,1,14.13,11550
11200,202101,2018,마장동,815-4,3,11.27,17500
11200,202101,2012,마장동,816-49,5,24.997,12500
11200,202101,2018,마장동,775-4,5,27.31,30000
11200,202101,2002,마장동,559-5,2,49.86,20000
11200,202101,2012,마장동,816-49,2,13.1,12500
11200,202101,2013,마장동,464-11,5,27.61,23500
11200,202101,2013,마장동,399-57,3,12.33,13500
11200,202101,2013,마장동,801-11,4,12.49,12500
11200,202101,2011,마장동,564-8,3,13.5,8000
11200,202101,2017,마장동,503-8,5,20.75,7950
11200,202101,1984,마장동,769-3,2,61.64,23000
11200,202101,1991,사근동,301-14,2,38.37,18000
11200,202101,2003,사근동,180-3,5,12.81,7000
11200,202101,2004,사근동,188-6,3,22.68,12000
11200,202101,2006,사근동,213-20,3,14.35,14500
11200,202101,2015,사근동,176-32,3,10.96,17000
11200,202101,1986,사근동,176-23,1,11.93,6000
11200,202101,2003,사근동,180-1,3,12.3,16000
11200,202101,2016,사근동,213-19,3,16.34,9000
11200,202101,2018,사근동,291-21,2,12.45,10500
11200,202101,2004,사근동,213-2,3,15.98,7000
11200,202101,2003,사근동,180-3,4,14.36,13000
11200,202101,2005,행당동,1-36,3,83.47,16500
11200,202101,2013,행당동,37-31,4,15.54,16000
11200,202101,1986,행당동,116-8,2,83.13,40000
11200,202101,2020,행당동,292-50,4,43.15,37000
11200,202101,2020,행당동,292-50,3,40.55,36500
11200,202101,2020,행당동,292-50,4,40.55,35000
11200,202101,2020,행당동,292-50,3,40.56,35000
11200,202101,2013,행당동,37-92,2,17.69,17500
11200,202101,2013,행당동,70-18,4,12.08,18000
11200,202101,2004,행당동,3-21,4,61.19,16500
11200,202101,2011,행당동,317-132,3,73.79,33500
11200,202101,2003,행당동,1-63,3,50.82,31500
11200,202101,2018,행당동,286-25,8,14.042,16800
11200,202101,2020,행당동,292-50,4,40.56,36500
11200,202101,2013,행당동,70-18,3,12.05,11000
11200,202101,2003,행당동,1-134,2,74.41,17000
11200,202101,2003,행당동,19-80,2,21.33,18500
11200,202101,2013,행당동,168-7,7,30.36,33000
11200,202101,2020,행당동,292-50,5,40.55,35000
11200,202101,2018,행당동,293-8,7,29.0,31500
11200,202101,2004,행당동,1-71,2,52.32,33000
11200,202101,2018,행당동,293-8,9,29.0,38000
11200,202101,2013,행당동,168-7,6,28.92,22000
11200,202101,2013,행당동,70-18,2,13.93,12000
11200,202101,2005,행당동,1-62,3,33.74,15500
11200,202101,2016,행당동,296-24,5,55.73,24000
11200,202101,2021,행당동,297-6,4,28.69,30000
11200,202101,2021,행당동,138-51,4,29.46,19900
11200,202101,2003,행당동,1-55,2,26.15,23000
11200,202101,2018,행당동,293-8,8,29.19,30000
11200,202101,2008,행당동,309-18,1,76.55,38000
11200,202101,2003,행당동,1-55,2,18.56,16000
11200,202101,2015,행당동,12-5,4,21.2,22000
11200,202101,2005,행당동,1-62,3,30.69,20600
11200,202101,2003,응봉동,264-81,2,59.77,15600
11200,202101,1995,응봉동,265-160,3,29.74,8900
11200,202101,1996,응봉동,265-76,-1,59.78,10500
11200,202101,1994,응봉동,265-107,3,50.13,15000
11200,202101,1994,응봉동,265-107,3,50.13,12000
11200,202101,2003,응봉동,193-116,2,59.82,35000
11200,202101,1995,응봉동,265-40,1,45.42,12000
11200,202101,2000,응봉동,265-125,1,55.61,17000
11200,202101,1994,응봉동,265-65,1,32.9,9000
11200,202101,2001,응봉동,264-87,2,59.79,15000
11200,202101,1999,금호동1가,1815-8,2,40.47,16500
11200,202101,1996,금호동1가,54,4,26.41,12500
11200,202101,1994,금호동1가,92,2,56.85,20000
11200,202101,1991,금호동2가,501-68,2,49.44,10000
11200,202101,2019,금호동3가,175-1,4,29.73,22000
11200,202101,1993,금호동3가,979-2,3,39.96,14000
11200,202101,1997,금호동3가,1265-75,2,49.15,13700
11200,202101,2016,금호동3가,1115,4,29.3,24000
11200,202101,2019,금호동3가,562,3,48.62,35000
11200,202101,2005,금호동3가,192-2,4,78.86,17200
