date,build_year,dong,floor,use_area,res_cnt,cctv_cnt,school_dis,sub_dis,total_deposit
201503,1998,금호동2가,4,63.49,35,95,0.1929204872803092,0.3249810631576559,15500
201503,2015,금호동3가,4,43.91,51,134,0.1325258315015504,0.5267195638930574,13500
201503,2003,금호동3가,3,40.04,51,134,0.1325258315015504,0.7324295396847356,20000
201503,1997,금호동3가,4,32.0,51,134,0.1325258315015504,0.4083563333763503,9904
201503,2015,금호동3가,3,43.91,51,134,0.1325258315015504,0.5267195638930574,19523
201503,1986,금호동3가,2,37.11,51,134,0.1325258315015504,0.5646849598916103,10000
201503,2008,금호동3가,2,60.02,51,134,0.1325258315015504,0.405061859894164,15000
201503,1995,금호동3가,0,53.58,51,134,0.1325258315015504,0.5522402169712005,10500
201503,1994,금호동3가,3,31.8,51,134,0.1325258315015504,0.7728420111137463,10000
201503,1996,금호동4가,1,71.25,44,195,0.2749366743830267,0.4250197283536241,18000
201503,1996,금호동4가,-1,33.75,44,195,0.2749366743830267,0.4250197283536241,8000
201503,1996,금호동4가,1,33.23,44,195,0.2749366743830267,0.3008218375271582,5000
201503,1988,금호동4가,0,42.51,44,195,0.2749366743830267,0.3137177091722467,10000
201503,2013,옥수동,1,12.61,50,179,0.2304521073965688,0.4730094909573672,7000
201503,2003,성수동1가,4,28.5,168,483,0.5016939780633278,0.3902460534191349,14333
201503,2015,성수동1가,2,29.92,168,483,0.5016939780633278,0.1232810648241161,18000
201503,1992,성수동1가,2,51.15,168,483,0.5016939780633278,0.2239428325373502,18500
201503,1983,성수동1가,0,48.69,168,483,0.5016939780633278,0.3663841689546234,12000
201503,2013,성수동1가,5,29.72,168,483,0.5016939780633278,0.3231638100161786,17500
201503,2001,성수동1가,2,41.47,168,483,0.5016939780633278,0.4502717121257406,10500
201503,1990,성수동1가,2,36.42,168,483,0.5016939780633278,0.2164305646363785,14333
201503,2007,성수동1가,1,46.95,168,483,0.5016939780633278,0.8957418460401162,11000
201503,1980,성수동1가,1,49.12,168,483,0.5016939780633278,0.3247565386546906,13523
201503,1978,성수동1가,1,60.93,168,483,0.5016939780633278,0.8230592862316135,17000
201503,2004,성수동1가,5,46.37,168,483,0.5016939780633278,0.504999784723037,13500
201503,1986,성수동1가,1,54.36,168,483,0.5016939780633278,0.4707276244057436,14000
201503,2015,성수동1가,5,29.74,168,483,0.5016939780633278,0.1165404500423937,17500
201503,1992,성수동1가,4,54.59,168,483,0.5016939780633278,0.2309633023762844,20000
201503,1990,성수동1가,1,36.66,168,483,0.5016939780633278,0.2143241119202124,14000
201503,2015,성수동1가,4,29.92,168,483,0.5016939780633278,0.1232810648241161,17000
201503,2003,성수동1가,4,38.16,168,483,0.5016939780633278,0.414192721967751,12000
201503,2006,성수동1가,5,35.89,168,483,0.5016939780633278,0.8894026259960031,12000
201503,1978,성수동1가,1,53.12,168,483,0.5016939780633278,0.3753397471451205,18000
201503,2006,성수동1가,5,21.27,168,483,0.5016939780633278,0.8996381155021567,10523
201503,1992,성수동1가,1,54.28,168,483,0.5016939780633278,0.2422139078032945,20000
201503,2007,성수동1가,2,102.03,168,483,0.5016939780633278,0.8957418460401162,19000
201503,2007,성수동1가,5,53.8,168,483,0.5016939780633278,0.8541392301453621,20000
201503,2006,성수동1가,3,43.32,168,483,0.5016939780633278,0.8827563147597709,15000
201503,2006,성수동1가,4,50.58,168,483,0.5016939780633278,0.8530414740319364,12523
201503,2006,성수동1가,3,51.59,168,483,0.5016939780633278,0.7102157937530895,16000
201503,2015,성수동1가,5,29.92,168,483,0.5016939780633278,0.1232810648241161,17000
201503,2015,성수동1가,5,28.74,168,483,0.5016939780633278,0.1232810648241161,17000
201503,1990,성수동1가,2,68.5,168,483,0.5016939780633278,0.4053633528110432,25000
201503,1987,성수동1가,1,67.35,168,483,0.5016939780633278,0.2734098073828437,15000
201503,2012,성수동1가,2,13.95,168,483,0.5016939780633278,0.1848083978027301,8619
201503,1978,성수동2가,2,42.25,330,590,0.2007932979569494,0.676403389915697,9000
201503,2012,성수동2가,3,18.0,330,590,0.2007932979569494,0.2226290687922561,9619
201503,2007,성수동2가,3,19.135,330,590,0.2007932979569494,0.8866905410830149,7000
201503,2003,성수동2가,5,66.58,330,590,0.2007932979569494,0.8137332226262023,23000
201503,1984,성수동2가,3,56.14,330,590,0.2007932979569494,0.5591768354651154,25000
201503,2002,성수동2가,5,74.43,330,590,0.2007932979569494,0.5859027188831791,25000
201503,1978,성수동2가,3,49.82,330,590,0.2007932979569494,0.676403389915697,7000
201503,2014,성수동2가,2,17.2,330,590,0.2007932979569494,0.5399460605635739,8000
201503,2012,성수동2가,5,14.76,330,590,0.2007932979569494,0.2949048326536296,8142
201503,2003,성수동2가,2,51.99,330,590,0.2007932979569494,0.9638859560068024,13000
201503,1994,성수동2가,-1,32.28,330,590,0.2007932979569494,0.8500347056044074,5500
201503,2003,성수동2가,4,80.58,330,590,0.2007932979569494,0.9442500924390608,25000
201503,1982,성수동2가,1,44.03,330,590,0.2007932979569494,0.4138044169568568,14761
201503,2013,성수동2가,5,15.74,330,590,0.2007932979569494,0.3396409578505001,10523
201503,2014,성수동2가,3,18.75,330,590,0.2007932979569494,0.5399460605635739,9000
201503,2012,성수동2가,2,29.47,330,590,0.2007932979569494,0.3401247346503391,12523
201503,2005,성수동2가,4,56.58,330,590,0.2007932979569494,0.9436061315641802,20000
201503,1994,성수동2가,2,44.26,330,590,0.2007932979569494,0.8500347056044074,13000
201503,2012,성수동2가,2,16.43,330,590,0.2007932979569494,0.3201975341598772,9571
201503,1993,성수동2가,2,38.34,330,590,0.2007932979569494,0.3635123500278151,13000
201503,1985,성수동2가,3,54.0,330,590,0.2007932979569494,0.6858113645290962,16000
201503,2003,성수동2가,3,76.14,330,590,0.2007932979569494,0.9442500924390608,18000
201503,2007,성수동2가,4,38.28,330,590,0.2007932979569494,0.9455196997802472,14238
201503,2003,성수동2가,5,33.0,330,590,0.2007932979569494,0.7935549588360026,11000
201503,1978,성수동2가,3,42.91,330,590,0.2007932979569494,0.676403389915697,6000
201503,1978,성수동2가,5,62.45,330,590,0.2007932979569494,0.676403389915697,6500
201503,2012,성수동2가,2,26.34,330,590,0.2007932979569494,0.3076555698138548,13142
201503,1991,송정동,3,58.95,31,302,0.3423826319530213,0.7377556022090865,14523
201503,2013,송정동,2,24.57,31,302,0.3423826319530213,0.8236801437012256,10523
201503,1995,송정동,1,66.58,31,302,0.3423826319530213,0.7569857713678839,16000
201503,2011,송정동,4,12.01,31,302,0.3423826319530213,0.6806361990047283,6000
201503,2008,송정동,2,85.77,31,302,0.3423826319530213,0.845723057228809,23000
201503,1992,용답동,0,67.35,104,259,0.3491778403711091,0.3056248653063704,12000
201503,2003,용답동,4,75.44,104,259,0.3491778403711091,0.2223509362777141,18000
201503,2003,용답동,5,53.69,104,259,0.3491778403711091,0.2157666947397203,15214
201503,2003,용답동,4,75.44,104,259,0.3491778403711091,0.2223509362777141,18000
201504,1999,하왕십리동,3,51.92,38,268,0.1046213120132889,0.0837881285331427,18000
201504,1977,홍익동,5,68.96,53,81,0.1804761603730131,0.4411082509298412,9000
201504,1997,홍익동,4,55.32,53,81,0.1804761603730131,0.2940949411019356,19000
201504,2004,도선동,5,60.28,76,66,0.0389380766950148,0.4325646237750352,17000
201504,1984,마장동,2,66.4,97,403,0.2093272735348379,0.1696176766768191,20000
201504,2003,마장동,2,48.64,97,403,0.2093272735348379,0.4607368657629149,16904
201504,2007,마장동,4,30.83,97,403,0.2093272735348379,0.389706243347204,9000
201504,1984,마장동,1,66.4,97,403,0.2093272735348379,0.1696176766768191,19000
201504,2015,마장동,6,48.19,97,403,0.2093272735348379,0.2829801923530597,25000
201504,2007,마장동,2,17.07,97,403,0.2093272735348379,0.389706243347204,8000
201504,2015,마장동,1,16.28,97,403,0.2093272735348379,0.3439462034945723,8000
201504,2007,마장동,3,17.07,97,403,0.2093272735348379,0.389706243347204,9500
201504,2015,마장동,6,48.19,97,403,0.2093272735348379,0.2829801923530597,25000
201504,2013,마장동,3,13.06,97,403,0.2093272735348379,0.3453645652036444,10666
201504,1982,마장동,2,56.93,97,403,0.2093272735348379,0.1136984067320673,12523
201504,1986,사근동,1,11.27,17,171,0.146234410686467,0.4740274072195563,5000
201504,2004,사근동,2,70.68,17,171,0.146234410686467,0.3048549114888988,5000
201504,1993,사근동,0,32.83,17,171,0.146234410686467,0.37551868020401,8000
201504,2004,사근동,5,39.03,17,171,0.146234410686467,0.3053428670510548,10523
201504,1981,사근동,1,47.9,17,171,0.146234410686467,0.3198217774847094,10000
201504,1986,행당동,1,19.44,305,504,0.13913080625969,0.1415036070499046,7738
201504,2007,행당동,4,64.31,305,504,0.13913080625969,0.2116316757272318,25000
201504,1997,행당동,-1,45.42,305,504,0.13913080625969,0.5277534054736441,10000
201504,2014,행당동,4,31.025,305,504,0.13913080625969,0.0896894501088174,12428
201504,2015,행당동,2,35.99,305,504,0.13913080625969,0.2067049151697886,19000
201504,2003,행당동,2,18.27,305,504,0.13913080625969,0.086328052409394,9000
201504,2014,행당동,4,30.455,305,504,0.13913080625969,0.0896894501088174,20000
201504,1990,행당동,1,45.63,305,504,0.13913080625969,0.4931582391687414,10476
201504,2014,행당동,2,29.72,305,504,0.13913080625969,0.2749465370843643,17000
201504,1994,행당동,2,46.36,305,504,0.13913080625969,0.2324704150947597,17000
201504,1987,행당동,0,54.32,305,504,0.13913080625969,0.1053223059737623,19333
201504,2015,행당동,4,37.42,305,504,0.13913080625969,0.2823388138030519,22857
201504,2015,행당동,2,24.34,305,504,0.13913080625969,0.2823388138030519,17000
201504,2007,행당동,4,60.49,305,504,0.13913080625969,0.2564981347840607,19000
201504,2002,행당동,2,36.56,305,504,0.13913080625969,0.2853008628606689,15428
201504,1992,행당동,0,26.5,305,504,0.13913080625969,0.4189659337190637,5261
201504,2003,행당동,2,30.74,305,504,0.13913080625969,0.1955997619256078,13952
201504,2001,응봉동,4,59.79,15,165,0.1684667888872718,0.4409774473502674,13500
201504,1994,응봉동,3,42.92,15,165,0.1684667888872718,0.4607733440853547,8619
201504,1993,응봉동,1,44.28,15,165,0.1684667888872718,0.4609447458656179,10000
201504,1994,응봉동,0,25.19,15,165,0.1684667888872718,0.5270063425926059,8119
201504,1996,응봉동,3,54.27,15,165,0.1684667888872718,0.1483615559091146,15952
201504,1998,응봉동,2,59.84,15,165,0.1684667888872718,0.5166887728732892,15000
201504,1995,응봉동,4,54.0,15,165,0.1684667888872718,0.4460427879980469,11000
201504,1999,응봉동,2,53.85,15,165,0.1684667888872718,0.3085566492676442,13000
201504,1993,응봉동,2,27.03,15,165,0.1684667888872718,0.4828550827558115,6000
201504,2001,응봉동,3,59.58,15,165,0.1684667888872718,0.4625935480203745,13000
201504,1996,금호동1가,4,41.1,21,118,0.1570643267387269,0.3345414277661239,14857
201504,1995,금호동1가,-1,30.0,21,118,0.1570643267387269,0.2850882089451871,5500
201504,1992,금호동1가,6,35.0,21,118,0.1570643267387269,0.0595830878683607,10714
201504,1996,금호동1가,2,43.15,21,118,0.1570643267387269,0.3710095782178892,12000
201504,1998,금호동1가,1,29.4,21,118,0.1570643267387269,0.3462411586628837,8000
201504,1994,금호동1가,3,44.65,21,118,0.1570643267387269,0.3183583044616414,15000
201504,1993,금호동2가,1,23.34,35,95,0.1929204872803092,0.2719413011986409,5761
201504,2003,금호동2가,2,65.07,35,95,0.1929204872803092,0.2810798916782244,21000
201504,2004,금호동2가,3,58.44,35,95,0.1929204872803092,0.3515757388654985,14500
201504,1998,금호동3가,-1,27.06,52,134,0.1325258315015504,0.4032550575418017,6000
201504,2004,금호동3가,2,59.96,52,134,0.1325258315015504,0.4149881934432086,21238
201504,1998,금호동3가,3,59.9,52,134,0.1325258315015504,0.439596448810953,17619
201504,1994,금호동3가,2,40.47,52,134,0.1325258315015504,0.3685222270394178,10666
201504,2000,금호동3가,0,56.75,52,134,0.1325258315015504,0.4008131660082521,10000
201504,1996,금호동3가,3,42.54,52,134,0.1325258315015504,0.5063512175864651,13000
201504,2002,금호동3가,4,37.7,52,134,0.1325258315015504,0.4040825171521443,11666
201504,1990,금호동3가,-1,50.22,52,134,0.1325258315015504,0.5895973974055638,14000
201504,2003,금호동3가,3,62.74,52,134,0.1325258315015504,0.4049453795347686,19666
201504,2001,금호동3가,1,56.91,52,134,0.1325258315015504,0.4070270330082908,13000
201504,2004,금호동3가,4,46.84,52,134,0.1325258315015504,0.3671418267130097,11714
201504,2006,금호동3가,4,63.63,52,134,0.1325258315015504,0.6766560647356439,26000
201504,2006,금호동3가,0,63.63,52,134,0.1325258315015504,0.6766560647356439,26000
201504,1992,금호동3가,1,49.32,52,134,0.1325258315015504,0.733996846182526,12500
201504,1990,금호동4가,4,56.91,45,195,0.2749366743830267,0.2263995178863418,16000
201504,1986,금호동4가,2,41.22,45,195,0.2749366743830267,0.206841744982356,12476
201504,1998,금호동4가,3,45.69,45,195,0.2749366743830267,0.2591886492000016,17000
201504,1992,금호동4가,2,34.86,45,195,0.2749366743830267,0.1253811194503985,11809
201504,1996,옥수동,5,106.02,50,179,0.2304521073965688,0.299437119498915,22000
201504,1987,옥수동,1,164.08,50,179,0.2304521073965688,0.6379241586586559,35000
201504,2013,성수동1가,5,14.02,168,483,0.5016939780633278,0.2680504584770318,11523
201504,2003,성수동1가,3,49.64,168,483,0.5016939780633278,0.4367403790587325,20000
201504,1983,성수동1가,3,59.76,168,483,0.5016939780633278,0.5777593800474246,13000
201504,1982,성수동1가,3,47.97,168,483,0.5016939780633278,0.1860056613481729,17000
201504,1978,성수동1가,1,81.22,168,483,0.5016939780633278,0.4876843552776477,21000
201504,2006,성수동1가,2,28.64,168,483,0.5016939780633278,0.7988511429929706,8714
201504,2006,성수동1가,2,44.88,168,483,0.5016939780633278,0.6605333446071049,16000
201504,1990,성수동1가,2,68.5,168,483,0.5016939780633278,0.4053633528110432,19000
201504,2003,성수동1가,2,75.6,168,483,0.5016939780633278,0.5755449587549861,17000
201504,2006,성수동1가,2,19.14,168,483,0.5016939780633278,0.801476455354285,5500
201504,2011,성수동1가,3,14.28,168,483,0.5016939780633278,0.2557751025593406,8238
201504,2012,성수동1가,4,13.95,168,483,0.5016939780633278,0.1848083978027301,8714
201504,2015,성수동1가,5,22.66,168,483,0.5016939780633278,0.1165404500423937,11000
201504,1979,성수동1가,2,63.74,168,483,0.5016939780633278,0.4649240068427592,12000
201504,2015,성수동1가,3,14.76,168,483,0.5016939780633278,0.1232810648241161,10523
201504,2012,성수동1가,3,28.58,168,483,0.5016939780633278,0.185181097881216,16000
201504,2007,성수동1가,5,47.04,168,483,0.5016939780633278,0.261772666573654,16500
201504,2003,성수동1가,5,92.71,168,483,0.5016939780633278,0.4384998123714699,20000
201504,2007,성수동1가,3,84.21,168,483,0.5016939780633278,0.620182086843589,22500
201504,1978,성수동1가,0,62.31,168,483,0.5016939780633278,0.361814854200557,13714
201504,1983,성수동2가,1,56.88,333,590,0.2007932979569494,0.6961445759638034,16000
201504,2012,성수동2가,5,29.47,333,590,0.2007932979569494,0.3401247346503391,12976
201504,1978,성수동2가,3,43.97,333,590,0.2007932979569494,0.676403389915697,6500
201504,2004,성수동2가,4,71.55,333,590,0.2007932979569494,0.5703748258637318,13380
201504,2012,성수동2가,2,29.04,333,590,0.2007932979569494,0.3409665959498214,13428
201504,2003,성수동2가,5,69.4,333,590,0.2007932979569494,0.9442500924390608,21000
201504,2007,성수동2가,5,36.68,333,590,0.2007932979569494,1.0141233448257738,13000
201504,1983,성수동2가,1,47.52,333,590,0.2007932979569494,0.924988472056315,15000
201504,1994,성수동2가,4,57.79,333,590,0.2007932979569494,0.5687152892593724,17500
201504,1992,성수동2가,3,36.73,333,590,0.2007932979569494,1.0430763191563668,10000
201504,2012,성수동2가,2,18.15,333,590,0.2007932979569494,0.3409665959498214,8238
201504,2006,성수동2가,3,48.63,333,590,0.2007932979569494,0.8291712558293367,13000
201504,1996,성수동2가,1,37.44,333,590,0.2007932979569494,0.9849614925548472,10500
201504,2003,성수동2가,4,71.7,333,590,0.2007932979569494,0.9442500924390608,25000
201504,2004,성수동2가,4,71.55,333,590,0.2007932979569494,0.5703748258637318,14333
201504,1978,성수동2가,4,40.66,333,590,0.2007932979569494,0.676403389915697,6000
201504,2004,성수동2가,0,53.69,333,590,0.2007932979569494,0.8043504424294208,21619
201504,2002,송정동,5,64.32,31,302,0.3423826319530213,0.8684801875067454,17000
201504,2003,송정동,3,67.55,31,302,0.3423826319530213,0.6915311130108621,18000
201504,2006,송정동,3,43.6,31,302,0.3423826319530213,0.7198484350312851,11500
201504,2008,송정동,5,85.55,31,302,0.3423826319530213,0.845723057228809,23000
201504,1997,송정동,1,33.15,31,302,0.3423826319530213,0.8021431397386026,6000
201504,2008,송정동,3,85.24,31,302,0.3423826319530213,0.845723057228809,24000
201504,2003,용답동,2,72.83,104,259,0.3491778403711091,0.2157666947397203,18000
201504,2003,용답동,4,39.24,104,259,0.3491778403711091,0.2832232775389757,12000
201505,1986,하왕십리동,2,41.46,39,268,0.1046213120132889,0.1062797546124855,12000
201505,2013,하왕십리동,5,12.87,39,268,0.1046213120132889,0.3538559498882893,7000
201505,2011,도선동,4,12.09,76,66,0.0389380766950148,0.2999196616504053,8000
201505,1984,마장동,3,61.64,98,403,0.2093272735348379,0.2002344274515928,19000
201505,2012,마장동,3,14.72,98,403,0.2093272735348379,0.3474890689981026,7000
201505,2007,마장동,4,30.83,98,403,0.2093272735348379,0.389706243347204,10785
