자치구,안심 주소,lat,lng,cctv_cnt,수정 일시,dong
성동구,P046_(고정4)4_KT성수지점_성수동2가 279-50,37.5457,127.0653,1,2022-12-01,성수동2가
성동구,P046_(회전)_성수동2가 금강복집(현대자동차)주변,37.5457,127.0653,1,2022-12-01,성수동2가
성동구,P047_(고정1)1_동부기동대_연무장7길 15,37.5447,127.0551,1,2022-12-01,성수동2가
성동구,P047_(회전)_성수역 4번출구 성수우체국 주변,37.5447,127.0551,1,2022-12-01,성수동2가
성동구,P048_(고정1)3_답십리역_천호대로 262,37.5684,127.0504,1,2022-12-01,용답동
성동구,P048_(회전)_천호대로변1(삼융아크릴)주변,37.5684,127.0504,1,2022-12-01,용답동
성동구,P049_(고정1)2_성동구견인차량보관소_천호대로 328,37.5641,127.0561,1,2022-12-01,용답동
성동구,P049_(고정2)7_답십리역 사거리_천호대로 328,37.5641,127.0561,1,2022-12-01,용답동
성동구,P049_(회전)_천호대로변2(동호일식)주변,37.5641,127.0561,1,2022-12-01,용답동
성동구,P050_(고정1)2_와이엠프라젠 아파트_천호대로 366,37.5621,127.0594,1,2022-12-01,용답동
성동구,P050_(회전)_천호대로변3(미라보타워)주변,37.5621,127.0594,1,2022-12-01,용답동
성동구,P051_(고정1)4_서울교통공사 본사_천호대로 394,37.5616,127.0626,1,2022-12-01,용답동
성동구,P051_(고정2)6_장한평역 교차로_천호대로 394,37.5616,127.0626,1,2022-12-01,용답동
성동구,P051_(회전)_천호대로변4(삼우주유소(SK))주변,37.5616,127.0626,1,2022-12-01,용답동
성동구,P052_(DFS)_마장로35나길 37 마장초교,37.5674,127.0428,1,2022-12-01,마장동
성동구,P052_(고정1)7_마장축산물시장_마장동 766-49,37.5674,127.0428,1,2022-12-01,마장동
성동구,P052_(고정2)1_마장삼거리_마장동 766-49,37.5674,127.0428,1,2022-12-01,마장동
성동구,P052_(고정3)9_마장신성미소지움_마장동 766-49,37.5674,127.0428,1,2022-12-01,마장동
성동구,P052_(회전)_마장초등학교 앞,37.5674,127.0428,1,2022-12-01,마장동
성동구,P053_(고정1)6_소호리빙텔_고산자로10길 18,37.5588,127.0358,1,2022-12-01,행당동
성동구,P053_(고정2)4_KT행당빌딩_고산자로10길 18,37.5588,127.0358,1,2022-12-01,행당동
성동구,P053_(고정3)1_KB국민은행_고산자로10길 18,37.5588,127.0358,1,2022-12-01,행당동
성동구,P053_(회전)_행당1동주민센터 주변,37.5588,127.0358,1,2022-12-01,행당동
성동구,P054_(고정1)6_벽산5단지입구_금호동1가 710,37.5559,127.0246,1,2022-12-01,금호동1가
성동구,P054_(고정2)8_왕십리풍림아이원아파트_난계로 36,37.5559,127.0246,1,2022-12-01,금호동1가
성동구,P054_(고정3)4_신금호두산위브아파트_난계로 36 ,37.5557,127.0247,1,2022-12-01,금호동1가
성동구,P054_(고정4)2_금호119안전센터_난계로 36,37.5559,127.0246,1,2022-12-01,금호동1가
성동구,P054_(회전)_논골사거리 주변,37.5557,127.0247,1,2022-12-01,금호동1가
성동구,P055_(회전)_금호동2가 500-13,37.5528,127.0193,1,2022-12-01,금호동2가
성동구,P056_(고정1)3_중랑천_자동차시장1길 96,37.5601,127.0681,1,2022-12-01,용답동
성동구,P056_(고정2)1_장안자동차_자동차시장1길 96,37.5601,127.0681,1,2022-12-01,용답동
성동구,P056_(고정3)7_부라다오피스텔_자동차시장1길 96,37.5601,127.0681,1,2022-12-01,용답동
성동구,P056_(회전)_카서울닷컴 주변,37.5601,127.0681,1,2022-12-01,용답동
성동구,P057_(고정1)2_성수공고_성수일로4길 26,37.542,127.0511,1,2022-12-01,성수동2가
성동구,P057_(고정2)6_이화아파트_성수일로4길 26,37.542,127.0511,1,2022-12-01,성수동2가
성동구,P057_(고정3)9_성수근린공원_성수일로4길 26,37.542,127.0511,1,2022-12-01,성수동2가
성동구,P057_(고정4)7_경일중학교_성수일로4길 26,37.542,127.0511,1,2022-12-01,성수동2가
성동구,P057_(회전)_성수동2가 서울숲 힐스테이트 주변,37.542,127.0511,1,2022-12-01,성수동2가
성동구,P058_(고정1)6_서울숲지구대_성덕정길 75,37.5381,127.0517,1,2022-12-01,성수동2가
성동구,P058_(고정2)7_명제빌딩_성덕정길 75,37.5381,127.0517,1,2022-12-01,성수동2가
성동구,P058_(고정3)4_선출빌딩_성덕정길 75,37.5381,127.0517,1,2022-12-01,성수동2가
성동구,P058_(고정4)7_뚝섬로4길 25 (분기A),37.5387,127.051,1,2022-12-01,성수동1가
성동구,P058_(회전)_뚝섬구길 킹헬스클럽 주변,37.5381,127.0517,1,2022-12-01,성수동2가
성동구,P059_(고정1)1_바로푸드_왕십리로31길 5,37.5642,127.028,1,2022-12-01,하왕십리동
성동구,P059_(고정2)3_이마트24_왕십리로31길 5,37.5642,127.028,1,2022-12-01,하왕십리동
성동구,P059_(고정3)9_센트라스_왕십리로31길 5,37.5642,127.028,1,2022-12-01,하왕십리동
성동구,P059_(회전)_남양유업 주변,37.5642,127.028,1,2022-12-01,하왕십리동
성동구,P060_(고정1)3_경동초등학교_상원길 22,37.5457,127.0492,1,2022-12-01,성수동1가
성동구,P060_(고정2)7_뚝섬역_상원길 22,37.5457,127.0492,1,2022-12-01,성수동1가
성동구,P060_(회전)_성수동1가 SK테크노빌딩 주변,37.5457,127.0492,1,2022-12-01,성수동1가
성동구,P061_(고정1)8_에덴상회_성덕정길 106,37.5372,127.0553,1,2022-12-01,성수동2가
성동구,P061_(고정2)3_새마을금고_성덕정길 106,37.5372,127.0553,1,2022-12-01,성수동2가
성동구,P061_(고정3)2_이마트24_성덕정길 106,37.5372,127.0553,1,2022-12-01,성수동2가
성동구,P061_(고정4)7_천지인한의원_성덕정길 106,37.5372,127.0553,1,2022-12-01,성수동2가
성동구,P061_(회전)_성수동2가 국민은행 뚝도시장지점 부근,37.5372,127.0553,1,2022-12-01,성수동2가
성동구,P062_(고정1)9_KB국민은행_뚝섬로 400,37.5387,127.0549,1,2022-12-01,성수동2가
성동구,P062_(고정2)1_제일수족관_뚝섬로 400,37.5387,127.0549,1,2022-12-01,성수동2가
성동구,P062_(고정3)3_삼천리자전거_뚝섬로 400,37.5387,127.0549,1,2022-12-01,성수동2가
성동구,P062_(고정4)7_성원중학교_뚝섬로 400,37.5387,127.0549,1,2022-12-01,성수동2가
성동구,P062_(회전)_뚝도시장 두꺼비마트 주변,37.5387,127.0549,1,2022-12-01,성수동2가
성동구,P063_(고정1)8_응봉교 교차로_뚝섬로 273,37.544,127.0363,1,2022-12-01,성수동1가
성동구,P063_(고정2)2_성수대교_뚝섬로 273,37.544,127.0363,1,2022-12-01,성수동1가
성동구,P063_(회전)_성수대교 북단사거리 주변,37.544,127.0363,1,2022-12-01,성수동1가
성동구,P064_(고정1)2_서울숲역_왕십리로 121,37.5482,127.0443,1,2022-12-01,성수동1가
성동구,P064_(고정2)3_뚝섬역_왕십리로 121,37.5482,127.0443,1,2022-12-01,성수동1가
성동구,P064_(고정3)8_성동교_왕십리로 121,37.5482,127.0443,1,2022-12-01,성수동1가
성동구,P064_(회전)_뚝섬역사거리 에스콰이아 주변,37.5482,127.0443,1,2022-12-01,성수동1가
성동구,P065_(고정1)3_장미아파트_왕십리로 66-10,37.5434,127.0448,1,2022-12-01,성수동1가
성동구,P065_(고정2)8_뚝섬역 교차로_왕십리로 66-10,37.5434,127.0448,1,2022-12-01,성수동1가
성동구,P065_(고정3)4_언더스탠드에비뉴_왕십리로 66-10,37.5434,127.0448,1,2022-12-01,성수동1가
성동구,P065_(고정4)2_서울숲입구교차로_왕십리로 66-10 (번호인식),37.5434,127.0448,1,2022-12-01,성수동1가
성동구,P065_(회전)_서울숲역 2번출구 주변,37.5434,127.0448,1,2022-12-01,성수동1가
성동구,P066_(고정1)2_서울숲푸르지오_금호동3가 210,37.5482,127.0257,1,2022-12-01,금호동2가
성동구,P066_(고정2)4_금남시장_금호동3가 210,37.5481,127.0258,1,2022-12-01,금호동1가
성동구,P066_(고정3)8_논골사거리_금호동3가 210,37.5482,127.0257,1,2022-12-01,금호동2가
성동구,P066_(회전)_금호사거리,37.5482,127.0257,1,2022-12-01,금호동2가
성동구,P067_(고정1)4_금호역_장터길 33,37.5483,127.0196,1,2022-12-01,금호동4가
성동구,P067_(고정2)8_금호근린공원_장터길 33,37.5483,127.0196,1,2022-12-01,금호동4가
성동구,P067_(고정3)6_금남시장 교차로_장터길 33,37.5483,127.0196,1,2022-12-01,금호동4가
성동구,P067_(회전)_금호동 화단삼거리,37.5483,127.0196,1,2022-12-01,금호동4가
성동구,P068_(고정1)2_금호고등학교_행당로1길 6,37.5561,127.0237,1,2022-12-01,금호동1가
성동구,P068_(고정2)8_금북초등학교_행당로1길 6,37.5561,127.0237,1,2022-12-01,금호동1가
성동구,P068_(회전)_금북초등학교 정문 앞,37.5561,127.0237,1,2022-12-01,금호동1가
성동구,P069_(고정1)4_행복한교회_금북초교후문앞,37.5578,127.0233,1,2022-12-01,하왕십리동
성동구,P069_(고정2)6_응봉공원_금북초교후문앞,37.5578,127.0233,1,2022-12-01,하왕십리동
성동구,P069_(회전)_금북초등학교 후문 앞,37.5578,127.0233,1,2022-12-01,하왕십리동
성동구,P070_(고정1)8_한양슈퍼_청계천로12길 32-2,37.5676,127.0349,1,2022-12-01,마장동
성동구,P070_(고정2)4_효성푸드_청계천로12길 32-2,37.5676,127.0349,1,2022-12-01,마장동
성동구,P070_(고정3)2_럭키유통_청계천로12길 32-2,37.5676,127.0349,1,2022-12-01,마장동
성동구,P070_(고정4)6_조은연립_청계천로12길 32-2,37.5676,127.0349,1,2022-12-01,마장동
성동구,P070_(회전)_동명초등학교 후문 앞,37.5676,127.0349,1,2022-12-01,마장동
성동구,P071_(고정1)9_마장동주민센터_마장로39길 33,37.5685,127.0437,1,2022-12-01,마장동
성동구,P071_(고정2)1_청계천_마장로39길 33,37.5685,127.0437,1,2022-12-01,마장동
성동구,P071_(고정3)3_마장초교_마장로39길 33,37.5685,127.0437,1,2022-12-01,마장동
성동구,P071_(회전)_마장초 근처 현대아파트 앞,37.5685,127.0437,1,2022-12-01,마장동
성동구,P072_(고정1)3_오일뱅크_아차산로17길 26,37.5445,127.0644,1,2022-12-01,성수동2가
성동구,P072_(고정2)1_오뚜기식품_아차산로17길 26,37.5445,127.0644,1,2022-12-01,성수동2가
성동구,P072_(고정3)9_마리오상사_아차산로17길 26,37.5445,127.0644,1,2022-12-01,성수동2가
성동구,P072_(회전)_성수초등학교 앞,37.5445,127.0644,1,2022-12-01,성수동2가
성동구,P073_(고정1)9_광희중학교,37.5506,127.0331,1,2022-12-01,응봉동
성동구,P073_(고정2)1_응봉파출소,37.5506,127.0331,1,2022-12-01,응봉동
성동구,P073_(회전)_응봉초등학교 앞,37.5506,127.0331,1,2022-12-01,응봉동
성동구,P074_(고정1)4_무학여자고등학교_고산자로8길 7,37.5575,127.035,1,2022-12-01,행당동
성동구,P074_(고정2)6_징가징기뮤직_고산자로8길 7,37.5575,127.035,1,2022-12-01,행당동
성동구,P074_(회전)_행당초등학교 앞 (주정차),37.5575,127.035,1,2022-12-01,행당동
성동구,P075_(고정1)9_삼공빌딩_청계천로 422,37.571,127.0235,1,2022-12-01,상왕십리동
성동구,P075_(회전)_텐즈힐 상가 앞,37.571,127.0235,1,2022-12-01,상왕십리동
성동구,P076_(고정1)1_옥수파출소_옥수동 330-2,37.5446,127.0164,1,2022-12-01,옥수동
성동구,P076_(고정2)9_금옥초교_옥수동 330-2,37.5446,127.0164,1,2022-12-01,옥수동
성동구,P076_(고정3)8_옥수교회_옥수동 330-2,37.5446,127.0164,1,2022-12-01,옥수동
성동구,P076_(회전)_옥수사거리 주변,37.5446,127.0164,1,2022-12-01,옥수동
성동구,P077_(고정1)4_광나루로(응봉교)_성수동1가 685-191,37.5483,127.0392,1,2022-12-01,성수동1가
성동구,P077_(고정2)8_정수식물원 주차장,37.5483,127.0392,1,2022-12-01,성수동1가
성동구,P077_(회전)_성수고등학교,37.5483,127.0392,1,2022-12-01,성수동1가
성동구,P078_(고정1)4_현대아파트_성수동1가 685-297,37.5482,127.0429,1,2022-12-01,성수동1가
성동구,P078_(고정2)6_뚝섬역교차로_성수동1가 685-297,37.5482,127.0429,1,2022-12-01,성수동1가
성동구,P078_(고정3)3_이우진헤어뱅크 방향_성수동1가 685-297,37.5482,127.0429,1,2022-12-01,성수동1가
성동구,P078_(고정4)4_현대아파트 방향(인도)_성수동1가 685-297,37.5482,127.0429,1,2022-12-01,성수동1가
성동구,P078_(고정5)8_유진연립 방향_성수동1가 685-297,37.5482,127.0429,1,2022-12-01,성수동1가
성동구,P078_(회전)_대한상운 주변,37.5482,127.0429,1,2022-12-01,성수동1가
성동구,P079_(고정1)4_옥정초교_옥수동 77-1,37.5414,127.0177,1,2022-12-01,옥수동
성동구,P079_(고정2)7_옥수역2번_옥수동 77-1,37.5414,127.0177,1,2022-12-01,옥수동
성동구,P079_(회전)_옥수빗물펌프장 입구,37.5414,127.0177,1,2022-12-01,옥수동
성동구,P080_(고정1)2_왕십리도선동주민센터_상왕십리동2-19,37.5703,127.0265,1,2022-12-01,상왕십리동
성동구,P080_(고정2)6_청계벽산_상왕십리동2-19,37.5703,127.0265,1,2022-12-01,상왕십리동
성동구,P080_(고정3)4_텐즈힐2단지 아파트_상왕십리동2-19,37.5703,127.0265,1,2022-12-01,상왕십리동
성동구,P080_(회전)_왕십리 중앙교회 주변,37.5703,127.0265,1,2022-12-01,상왕십리동
성동구,P081_(고정1)9_치과의사협회_성수2가3동 289-319,37.5478,127.0579,1,2022-12-01,성수동2가
성동구,P081_(고정2)1_성수역2번_성수2가3동 289-319,37.5477,127.0579,1,2022-12-01,성수동2가
성동구,P081_(고정3)3_금강아미움_성수2가3동 289-319,37.5478,127.0579,1,2022-12-01,성수동2가
성동구,P081_(회전)_아이에스 비즈니스 타워 주변,37.5478,127.0579,1,2022-12-01,성수동2가
성동구,P082_(고정1)7_신금호역,37.553,127.0238,1,2022-12-01,금호동1가
성동구,P082_(고정2)3_금호사거리,37.553,127.0238,1,2022-12-01,금호동1가
성동구,P082_(고정3)2_래미안 하이리버,37.553,127.0238,1,2022-12-01,금호동1가
성동구,P082_(회전)_금호고등학교 삼거리,37.553,127.0238,1,2022-12-01,금호동1가
성동구,P083_(고정1)2_세화주유소,37.5655,127.0259,1,2022-12-01,하왕십리동
성동구,P083_(고정2)8_왕십리도선동주민센터,37.5655,127.0259,1,2022-12-01,하왕십리동
성동구,P083_(고정3)4_왕십리교회,37.5655,127.0259,1,2022-12-01,하왕십리동
성동구,P083_(고정4)6_도선마을공원,37.5655,127.0259,1,2022-12-01,하왕십리동
성동구,P083_(영상비상벨)2_세화주유소_하왕십리동 840-4,37.5654,127.0258,1,2022-12-01,상왕십리동
성동구,P083_(회전)_삼성교회앞 사거리,37.5655,127.0259,1,2022-12-01,하왕십리동
성동구,P084_(고정1)2_왕십리로(대중약국)_동인병원뒤,37.5653,127.0285,1,2022-12-01,하왕십리동
성동구,P084_(고정2)6_도선마을공원_동인병원뒤,37.5653,127.0285,1,2022-12-01,하왕십리동
성동구,P084_(고정3)4_삼성교회_동인병원뒤,37.5653,127.0285,1,2022-12-01,하왕십리동
성동구,P084_(회전)_센트라스 APT 129동 주변,37.5653,127.0285,1,2022-12-01,하왕십리동
성동구,P085_(고정1)2_현대그린A_뚝섬로3길 16,37.5418,127.0494,1,2022-12-01,성수동1가
성동구,P085_(고정2)7_경일중학교_뚝섬로3길 16,37.5418,127.0494,1,2022-12-01,성수동1가
성동구,P085_(고정3)6_성수1가1동 주민센터,37.5418,127.0494,1,2022-12-01,성수동1가
성동구,P085_(고정4)3_성수공고(분기),37.5418,127.0494,1,2022-12-01,성수동1가
성동구,P085_(회전)_성수1가1동 주민센터 주변,37.5418,127.0494,1,2022-12-01,성수동1가
성동구,P086_(고정1)3_성동교,37.555,127.0406,1,2022-12-01,행당동
성동구,P086_(고정2)4_성동소방서,37.555,127.0406,1,2022-12-01,행당동
성동구,P086_(고정3)8_한양대병원교차로,37.555,127.0406,1,2022-12-01,행당동
성동구,P086_(회전)_성동소방서 입구 삼거리,37.555,127.0406,1,2022-12-01,행당동
성동구,P087_(고정1)6_살곶이공원,37.5537,127.042,1,2022-12-01,행당동
성동구,P087_(고정2)4_성동소방서,37.5537,127.042,1,2022-12-01,행당동
성동구,P087_(회전)_살곶이 로터리(한양대방면),37.5537,127.042,1,2022-12-01,행당동
성동구,P088_(고정1)8_4차산업혁명체험센터_행당 빗물펌프장 입구,37.5535,127.041,1,2022-12-01,행당동
성동구,P088_(고정2)1_응봉체육공원,37.5535,127.041,1,2022-12-01,행당동
성동구,P088_(회전)_행당 빗물펌프장 입구,37.5535,127.041,1,2022-12-01,행당동
성동구,P089_(고정1)4_응봉체육공원_행당동 81-1,37.5539,127.0452,1,2022-12-01,행당동
성동구,P089_(고정2)6_한양초교_행당동 81-1,37.5539,127.0452,1,2022-12-01,행당동
성동구,P089_(고정3)8_한양대_행당동 81-1,37.5539,127.0452,1,2022-12-01,행당동
성동구,P089_(고정4)3_살곶이다리_행당동 81-1,37.5539,127.0452,1,2022-12-01,행당동
성동구,P089_(회전)_성동교하부,37.5539,127.0452,1,2022-12-01,행당동
성동구,P090_(고정1)4_왕십리교차로,37.5611,127.0375,1,2022-12-01,행당동
성동구,P090_(고정2)2_행당지하보차도,37.5611,127.0375,1,2022-12-01,행당동
성동구,P090_(고정3)8_성동구청,37.5611,127.0377,1,2022-12-01,행당동
성동구,P090_(회전)_행당동 168-40,37.5611,127.0377,1,2022-12-01,행당동
성동구,P091_(회전)_행당동347-4,37.5601,127.0291,1,2022-12-01,행당동
성동구,P092_(고정1)6_금남시장방향,37.5482,127.0157,1,2022-12-01,금호동4가
성동구,P092_(고정2)3_옥수터널방향,37.5482,127.0157,1,2022-12-01,금호동4가
성동구,P092_(회전)_동호로99,37.5482,127.0157,1,2022-12-01,금호동4가
성동구,P093_(고정1)1_무지개터널 방향,37.5453,127.0436,1,2022-12-01,성수동1가
성동구,P093_(고정2)6_서울숲역 방향,37.5453,127.0436,1,2022-12-01,성수동1가
성동구,P093_(회전)_성수동1가 685-700 아크로서울포레스트아파트,37.5453,127.0436,1,2022-12-01,성수동1가
성동구,P094_(고정1)8_갤러리아포레아파트 방향,37.5441,127.043,1,2022-12-01,성수동1가
성동구,P094_(고정2)2_무지개터널 방향,37.5441,127.043,1,2022-12-01,성수동1가
성동구,P094_(회전)_성수동1가 685-700 아크로서울포레스트아마트 주변2,37.5441,127.043,1,2022-12-01,성수동1가
성동구,P095_(고정1)1_GS칼텍스_아차산로17길7,37.543,127.0636,1,2022-12-01,성수동2가
성동구,P095_(고정2)7_블루모터스_아차산로17길7,37.543,127.0636,1,2022-12-01,성수동2가
성동구,P095_(고정3)3_건대맛의거리_아차산로17길7,37.543,127.0636,1,2022-12-01,성수동2가
성동구,P095_(회전)_아차산로17길7,37.543,127.0636,1,2022-12-01,성수동2가
성동구,P096_(고정1)2_은행나무골_왕십리로21길 58-21,37.5597,127.0287,1,2022-12-01,행당동
성동구,P096_(회전)_왕십리로21길 58-21,37.5597,127.0287,1,2022-12-01,행당동
성동구,P097_(고정1)6_청계천_마장로42길 25,37.5656,127.0464,1,2022-12-01,마장동
성동구,P097_(고정2)7_동마장 어린이공원_마장로42길 25,37.5656,127.0464,1,2022-12-01,마장동
성동구,P097_(고정3)4_세림아파트_마장로42길 25,37.5656,127.0464,1,2022-12-01,마장동
성동구,P097_(회전)_마장로42길 25,37.5656,127.0464,1,2022-12-01,마장동
성동구,P098_(고정1)2_뚝섬역 방향,37.5518,127.0473,1,2022-12-01,성수동1가
성동구,P098_(고정2)4_성동교 교차로 방향,37.5518,127.0473,1,2022-12-01,성수동1가
성동구,P098_(고정3)6_삼원삼거리 방향,37.5518,127.0473,1,2022-12-01,성수동1가
성동구,P098_(회전)_성수동1가 3-6 성수 더스페이스 지식산업센터,37.5518,127.0473,1,2022-12-01,성수동1가
성동구,P099_(고정1)3_경동초교,37.5445,127.047,1,2022-12-01,성수동1가
성동구,P099_(고정2)9_뚝섬역6번,37.5445,127.047,1,2022-12-01,성수동1가
성동구,P099_(고정3)1_성동상생도시센터,37.5445,127.047,1,2022-12-01,성수동1가
성동구,P099_(영상비상벨)_뚝섬로1길 38,37.5444,127.047,1,2022-12-01,성수동1가
성동구,P099_(회전)_뚝섬로1길 38,37.5445,127.047,1,2022-12-01,성수동1가
성동구,P100_(고정1)8_금호고등학교,37.551,127.0232,1,2022-12-01,금호동2가
성동구,P100_(고정2)6_레미안금호하이리버,37.551,127.0232,1,2022-12-01,금호동2가
성동구,P100_(고정3)4_금호초등학교,37.551,127.0232,1,2022-12-01,금호동2가
성동구,P100_(영상비상벨)9_106동_무수막길 45,37.551,127.0232,1,2022-12-01,금호동2가
성동구,P100_(회전)_무수막길 45,37.551,127.0232,1,2022-12-01,금호동2가
성동구,P101_(고정1)2_옥수역 방향,37.5435,127.0153,1,2022-12-01,옥수동
성동구,P101_(고정2)9_옥수사거리 방향,37.5435,127.0153,1,2022-12-01,옥수동
성동구,P101_(회전)_한림말3길 25,37.5435,127.0153,1,2022-12-01,옥수동
성동구,P102_(고정1)6_옥수역,37.5409,127.0129,1,2022-12-01,옥수동
성동구,P102_(고정2)7_극동그린,37.5409,127.0129,1,2022-12-01,옥수동
성동구,P102_(회전)_한림말길 16-5,37.5409,127.0129,1,2022-12-01,옥수동
성동구,P103_(고정1)6_경수초등학교,37.5397,127.0549,1,2022-12-01,성수동2가
성동구,P103_(고정2)7_경찰기마대,37.5397,127.0549,1,2022-12-01,성수동2가
성동구,P103_(고정3)1_성수2가1동주민센터,37.5397,127.0549,1,2022-12-01,성수동2가
성동구,P103_(회전)_성수2가동 333-15,37.5397,127.0549,1,2022-12-01,성수동2가
성동구,P104_(고정1)3_성수1가 새마을금고,37.5414,127.0459,1,2022-12-01,성수동1가
성동구,P104_(고정2)7_뚝도아리수정수센터 교차로,37.5414,127.0459,1,2022-12-01,성수동1가
성동구,P104_(회전)_성덕정길 23,37.5414,127.0459,1,2022-12-01,성수동1가
성동구,P105_(고정1)1_행당역,37.5579,127.0304,1,2022-12-01,행당동
성동구,P105_(고정2)2_행당두산위브아파트,37.5579,127.0304,1,2022-12-01,행당동
성동구,P105_(고정3)6_무학여고앞 교차로,37.5579,127.0304,1,2022-12-01,행당동
성동구,P105_(회전)_행당로 103-1,37.5579,127.0304,1,2022-12-01,행당동
성동구,P106_(고정1)4_응봉사거리,37.5549,127.0359,1,2022-12-01,행당동
성동구,P106_(고정2)3_서울숲리버그린동아아파트,37.5549,127.0359,1,2022-12-01,행당동
성동구,P106_(회전)_행당동 359,37.5549,127.0359,1,2022-12-01,행당동
성동구,P107_(고정1)2_금호사거리,37.5513,127.0256,1,2022-12-01,금호동1가
성동구,P107_(고정2)8_논골사거리,37.5513,127.0256,1,2022-12-01,금호동1가
성동구,P107_(회전)_금호로 86,37.5513,127.0256,1,2022-12-01,금호동1가
성동구,P108_(고정1)7_장한평도시재생지원센터,37.5583,127.0674,1,2022-12-01,용답동
성동구,P108_(고정2)3_중랑천 방향,37.5583,127.0674,1,2022-12-01,용답동
성동구,P108_(고정3)9_삼호오피스텔,37.5583,127.0674,1,2022-12-01,용답동
성동구,P108_(회전)_자동차시장3길 99,37.5583,127.0674,1,2022-12-01,용답동
성동구,P109_(고정1)4_경일초등학교,37.5401,127.0506,1,2022-12-01,성수동1가
성동구,P109_(고정2)1_성락유치원,37.5401,127.0506,1,2022-12-01,성수동1가
성동구,P109_(고정3)7_경동초등학교,37.5401,127.0506,1,2022-12-01,성수동1가
성동구,P109_(고정4)6_성원중학교,37.5401,127.0506,1,2022-12-01,성수동1가
성동구,P109_(회전)_성수동1가 276-36,37.5401,127.0506,1,2022-12-01,성수동1가
성동구,P110_(고정1)7_청송소공원,37.5445,127.061,1,2022-12-01,성수동2가
성동구,P110_(고정2)9_KT 성수지사,37.5445,127.061,1,2022-12-01,성수동2가
성동구,P110_(고정3)3_성수초등학교,37.5445,127.061,1,2022-12-01,성수동2가
성동구,P110_(회전)_성수동2가3동 277-47,37.5445,127.061,1,2022-12-01,성수동2가
성동구,P111_(고정1)3_성동구청,37.5642,127.037,1,2022-12-01,행당동
성동구,P111_(고정2)7_성동샤르망 오피스텔,37.5642,127.037,1,2022-12-01,행당동
성동구,P111_(회전)_성동구청 옥외주차장 입구,37.5642,127.037,1,2022-12-01,행당동
성동구,P112_(고정1)6_SK텔레콤 성수사옥,37.5464,127.0604,1,2022-12-01,성수동2가
성동구,P112_(고정2)8_한국SGI 성동문화회관,37.5464,127.0604,1,2022-12-01,성수동2가
성동구,P112_(고정3)2_삼성아파트형 공장,37.5464,127.0604,1,2022-12-01,성수동2가
성동구,P112_(회전)_아차산로11가길 3,37.5464,127.0604,1,2022-12-01,성수동2가
성동구,P113_(고정1)7_서울시설공단 교차로,37.5709,127.0422,1,2022-12-01,마장동
성동구,P113_(고정2)2_마장축산물시장 북문,37.5709,127.0422,1,2022-12-01,마장동
성동구,P113_(고정3)3_마장2교 교차로,37.5709,127.0422,1,2022-12-01,마장동
성동구,P113_(회전)_살곶이길 40,37.5709,127.0422,1,2022-12-01,마장동
성동구,P114_(고정1)8_성수동 갈비거리,37.5462,127.0441,1,2022-12-01,성수동1가
성동구,P114_(회전)_왕십리로 5길 3,37.5462,127.0441,1,2022-12-01,성수동1가
성동구,P115_(고정1)3_트리마제 산책로,37.5384,127.0438,1,2022-12-01,성수동1가
성동구,P115_(고정2)2_강변북로 밑 회전교차로,37.5384,127.0438,1,2022-12-01,성수동1가
성동구,P115_(고정3)8_서울숲 입구 교차로,37.5384,127.0438,1,2022-12-01,성수동1가
성동구,P115_(회전)_왕십리로 16,37.5384,127.0438,1,2022-12-01,성수동1가
성동구,P116_(고정1)7_성수역,37.5415,127.054,1,2022-12-01,성수동2가
성동구,P116_(고정2)3_서울경찰 기마대,37.5415,127.054,1,2022-12-01,성수동2가
성동구,P116_(고정3)1_서울숲 힐스테이트 아파트,37.5415,127.054,1,2022-12-01,성수동2가
성동구,P116_(회전)_성수이로7길 26,37.5415,127.054,1,2022-12-01,성수동2가
성동구,PC001_(회전)_금호동1가 22,37.5574,127.0203,1,2022-12-01,금호동1가
성동구,PC002_(회전)_금호동3가 569,37.5493,127.0237,1,2022-12-01,금호동3가
성동구,PC003_(고정1)7_행응어린이집 방향,37.5529,127.0314,1,2022-12-01,응봉동
성동구,PC003_(고정2)2_골목길 방향,37.5529,127.0314,1,2022-12-01,응봉동
성동구,PC003_(고정3)4_벧엘만물상회,37.5529,127.0314,1,2022-12-01,응봉동
성동구,PC003_(회전)_응봉동 265-15,37.5529,127.0314,1,2022-12-01,응봉동
성동구,PC004_(고정1)8_고산자로16길 9(분기A),37.5655,127.0375,1,2022-12-01,행당동
성동구,PC004_(고정2)2_고산자로16길 9(분기B),37.5653,127.0375,1,2022-12-01,행당동
성동구,PC004_(회전)_행당1동 192-28,37.5654,127.0371,1,2022-12-01,행당동
성동구,PC005_(고정1)9_벽산아파트_사근동 10가길 14,37.5596,127.0488,1,2022-12-01,사근동
성동구,PC005_(고정2)9_벽산아파트_사근동 10가길 6-11,37.5599,127.0488,1,2022-12-01,사근동
성동구,PC005_(회전)_사근동 10가길 14,37.5596,127.0488,1,2022-12-01,사근동
성동구,PC006_(회전)_성수2가1동 459-2,37.5363,127.0526,1,2022-12-01,성수동2가
성동구,PC007_(고정)6_블루빌아파트,37.5634,127.027,1,2022-12-01,하왕십리동
성동구,PC007_(회전)_왕십리로33길19,37.5634,127.027,1,2022-12-01,하왕십리동
성동구,PS001_(고정1)8_마조로1가길1,37.5598,127.0393,1,2022-12-01,행당동
